ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,OpeningHours,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,OnPremisesAlcoholSale,OffPremisesAlcoholSale,LicenceHolder,LicenceHolderAddress,LicenceHolderPostcode,ApplicantTypeURI,ApplicantTypeLabel,DesignatedPremisesSupervisor,SupervisorLicenceNo,SupervisorAddress,SupervisorPostcode,Conditions,DecisionDate,DecidedBy,LicenceURL,UPRN,GeoPointLicensingURL
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36768,16/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Pizzeria Savai,Poplar Street Nottingham,NG1 1GP,,Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 10.00-01.30,,Approved,16/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34379,17/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Nahals,246 Alfreton Road Radford Nottingham,NG7 5LS,,,true,true,m-su 07.00-01.00,,Approved,17/04/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35245,18/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Dunkirk Inn,71 Montpelier Rd Dunkirk Nottingham,NG7 2JY,,Boxing or wrestling|Recorded music|Similar to music or dance,true,true,su 0800-2400 m-w 0800-0030 th-sa 0800-0130,,Approved,18/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37462,19/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Land at Chapel Bar,Chapel Bar Nottingham,NG1 6JS,,Plays|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,false,m-su 1000 - 1800,,Approved,19/04/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36289,20/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Maryland Chicken,24 Lower Parliament Street Nottingham,NG1 3DA,,,true,false,m-s 10.00-05.00  su 10.00-03.00,,Approved,20/04/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37718,21/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Riverside Golf Centre,Thane Road Lenton Nottingham,NG7 2SA,,Recorded music|,true,true,Licensee's discretion,,Approved,21/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38245,22/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Rileys,17a St James's Street Nottingham,NG1 6FH,,Indoor sporting events|Boxing or wrestling|Performances of dance|,false,true,m-su 00.00-24.00,,Approved,22/04/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36764,23/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Market Bar,16-22 Goosegate Lace Market Nottingham,NG1 1FF,,Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 1100-0400,,Approved,23/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35830,24/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Nottm Royal Naval Association Club Limited,3a Arkwright Street The Meadows Nottingham,NG2 2JR,,Recorded music|,true,true,In accordance with the current rules of the club,,Approved,24/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,60123,25/03/2010,http://id.esd.org.uk/service/860,Premises  licence,City Repair Karaoke Lounge,12 St Marks Street Nottingham,NG3 1DE,,Films|Boxing or wrestling|Recorded music|Similar to music or dance,false,true,m-su 11.00-03.00,,Approved,25/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37275,26/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Athina,827-829 Mansfield Road Sherwood Nottingham,NG5 3GF,,,false,false,m-su 1500-0030,,Approved,26/04/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36491,27/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Old Robin Hood Rifles NCO's club,104-106 Upper Parliament Street Nottingham,NG1 6LF,,Boxing or wrestling|Recorded music|,true,true,m-su 09.00-24.00,,Approved,27/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37193,28/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Antibo Restaurant,54-60 Lower Parliament Street Nottingham,NG1 3BA,,Films|Boxing or wrestling|Recorded music|,true,true,m-su 1000-0230,,Approved,28/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45884,29/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Ukrainian Cultural Centre,Clawson Lodge 403 Mansfield Road Sherwood Nottingham,NG5 2DP,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,m-su 00.00-24.00,,Approved,29/04/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,55131,30/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Tops Pizza,195 Alfreton Road Radford Nottingham,NG7 3NW,,,true,false,m-sun 17.00-03.00,,Approved,30/04/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,75299,31/03/2010,http://id.esd.org.uk/service/860,Premises  licence,Lost City,Cornerhouse Nottingham,NG1 4DB,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 10.00-02.00,,Approved,01/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34455,01/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Frankie & Bennys,29 Upper Parliament Street Nottingham,NG1 2AP,,Recorded music|,false,true,Licensee's discretion,,Approved,02/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39007,02/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Wheeltappers,6 Craven Road Hyson Green Nottingham,NG7 5GD,,Boxing or wrestling|Recorded music|Similar to music or dance,false,true,m-th 11.00-00.30  f-s 11.00-01.30  su 12.00-00.30,,Approved,03/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36215,03/04/2010,http://id.esd.org.uk/service/860,Premises  licence,City Kebab House,6 Thurland Street Nottingham,NG1 3DR,,,true,false,m-th 17.30-03.00 fs 17.30-04.00 su 17.30-02.00,,Approved,04/05/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36500,04/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Palm Tree Restaurant,7 to 11 Arkwright Street The Meadows Nottingham,NG2 2JR,,Recorded music|,false,true,m-s 10.00-00.00  su 12.00-00.00,,Approved,05/05/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35907,05/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Ocean,Greyfriar Gate Nottingham,NG1 7EF,,Films|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 10.00-05.00,,Approved,06/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,77560,06/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Jasmine Inn Takeaway,359 Mansfield Road Nottingham,NG5 2DA,,,true,false,m-su 12-14 & 17-24,,Approved,07/05/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37810,07/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Taste of India,55-57 Abbey Street Lenton Nottingham,NG7 2NZ,,Recorded music|,false,true,Licensee's discretion,,Approved,08/05/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36484,08/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Proppa Pizza,98c Gregory Boulevard Hyson Green Nottingham,NG7 5JE,,,false,false,m-su 17.00-02.30,,Approved,09/05/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,79196,09/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Olive Tree,20 Chapel Bar Nottingham,NG1 6JQ,,Recorded music|,true,true,m-su 7.30-23.30,,Approved,10/05/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35282,10/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Approach  2 licences in force,12 to 18 Friar Lane Nottingham,NG1 6DQ,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 08.00 - 03.00,,Approved,11/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38159,11/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Plough Inn,17 St Peter's Street Radford Nottingham,NG7 3EN,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|,false,true,m-su 08.00-01.30,,Approved,12/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37108,12/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Cineworld Cinemas,Cornerhouse Nottingham,NG1 4DB,,Films|Boxing or wrestling|Recorded music|,false,false,24 hours,,Approved,13/05/2010,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58690,13/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Get N Go,14 Southwell Road Nottingham,NG1 1DL,,,false,true,m-su 08.00 - 22.00,,Approved,14/05/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36534,14/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Racecourse,Colwick Road Colwick Nottingham,NG2 4BE,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 05.00-02.00,,Approved,15/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38135,15/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Old Pear Tree Inn,Bulwell Lane Basford Nottingham,NG6 0BT,,Recorded music|Similar to music or dance,true,true,m-th 10.00-24.00  f-s 10.00-01.00  su 10.00-23.00,,Approved,16/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36388,16/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Jays Newsagents,9 to 11 Rochester Walk Clifton Nottingham,NG11 8LP,,,true,true,licensee's discretion,,Approved,17/05/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35302,17/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Wollaton Park Golf Club,Lime Tree Avenue Wollaton Park Nottingham,NG8 1BT,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,In accordance with current rules of the club,,Approved,18/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,47896,18/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Waitrose,31 Milton Street Nottingham,NG1 4AF,,Recorded music|,false,true,m-su 07.30 - 23.00,,Approved,19/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37145,19/04/2010,http://id.esd.org.uk/service/860,Premises  licence,David Lloyd Leisure,Aspley Lane Aspley Nottingham,NG8 5AR,,Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-th 0630-2330  su 0730-2330  fri-sa 0630-0130,,Approved,20/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38784,20/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Square,41158 The Poultry Nottingham,NG1 2HW,,Boxing or wrestling|Recorded music|Similar to music or dance,true,true,m-su 09.00-03.30,,Approved,21/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58431,21/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Kwacha House,47 Gregory Boulevard Hyson Green Nottingham,NG7 5JA,,Plays|Films|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,"tu, w, th, su 16.00-02.00, fr & sa 16.00-03.00",,Approved,22/05/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37189,22/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Adams Restaurant & Brasserie,Stoney Street Lace Market Nottingham,NG1 1NG,,Boxing or wrestling|Recorded music|,true,true,Licensees discretion,,Approved,23/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37703,23/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Gatehouse,Toll House Hill Nottingham,NG1 5FS,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|,true,true,m-su 08.00-01.30,,Approved,24/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37154,24/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Rosie O'Briens,335-337 Mansfield Road Carrington Nottingham,NG5 2DA,,Boxing or wrestling|Recorded music|,false,true,s- w  09.00-00.30  th-s 09.00-01.30,,Approved,25/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36492,25/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Kaya Food Centre,85 - 89 Alfreton Road Nottingham,NG7 3JL,,,false,true,m-su 06.00-24.00,,Approved,26/05/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,60933,26/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Slug & Lettuce,Cornerhouse Nottingham,NG1 4DB,,Films|Boxing or wrestling|Recorded music|,true,true,m-w 08.00 -23:30  th 08.00 -00.30  f-s 08.00-02.30  su 08.00-23.30,,Approved,27/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58961,27/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Notts County Football Club,Meadow Lane Nottingham,NG2 3HJ,,Plays|Films|Indoor sporting events|Boxing or wrestling|Live music|Recorded music|Performances of dance|Similar to music or dance,false,true,24 hours,,Approved,28/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38253,28/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Riverway,Arkwright Walk The Meadows Nottingham,NG2 2JU,,Recorded music|,true,true,m-th 10.00-00.30  f-s 10.00-01.30  su 11.00- 23.30,,Approved,29/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39905,29/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Dim T,3 Carlton Street Hockley Nottingham,NG1 1NL,,Recorded music|,true,true,m-s - 1000 - 0030 - su 1200 - 2400,,Approved,30/05/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37707,30/04/2010,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Gateway Hotel,Nuthall Road Cinderhill Nottingham,NG8 6AZ,,Boxing or wrestling|Recorded music|,false,true,Licensee's discretion,,Approved,31/05/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37875,01/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Convenience Shop,67 Radford Bridge Road Wollaton Nottingham,NG8 1NB,,,true,true,m-su 00.00-24.00,,Approved,01/06/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37966,02/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Masonic Hall,Goldsmith Street Nottingham,NG1 5LB,,Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,licensee's discretion,,Approved,02/06/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36144,03/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Clifton Village Social Club,Clifton Campus Nottm Trent University Clifton Lane Nottingham,NG11 8NS,,Recorded music|,true,true,m-su 09.00-00.00,,Approved,03/06/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36464,04/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Budgens,45 Derby Road Nottingham,NG1 5AW,,,false,true,licensee's discretion,,Approved,04/06/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37848,05/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Ukranian Cultural Centre,Clawson Lodge 403 Mansfield Road Sherwood Nottingham,NG5 2DP,,Recorded music|,false,true,Licensee's discretion,,Approved,05/06/2010,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,40478,06/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Blue Seven Gen Store & off licence,33 Highbury Road Bulwell Nottingham,NG6 9DD,,,false,true,m-s 06.00-24.00,,Approved,06/06/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,59865,07/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  B & M Stores,1a Castle Retail Park Radford Boulevard Nottingham,NG7 5QJ,,,true,true,08.00-20.00,,Approved,07/06/2010,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58938,08/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Plan B,15 & 16 Hurts Yard Nottingham,NG1 6JD,,Recorded music|,false,true,m-su 11.00 - 01.30,,Approved,08/06/2010,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37712,09/05/2010,http://id.esd.org.uk/service/860,Premises  licence,Premier Inn Nottingham City Centre,Goldsmith Sreet Nottingham,NG1 5LT,,Recorded music|,false,true,Licensee's discretion,,Approved,09/06/2010,,true,true,,,,,,,,,,,,,,,
